device,strategy,candidate_id,family,policy_label,n_runs,renewal_annual_cost,median_annual_cost,p90_annual_cost,median_lifetime_days,p10_lifetime_days,p90_lifetime_days,right_censored_share,eol_within_2y_probability,medium_maintenances_per_year,major_maintenances_per_year,mean_simulated_permeability,mean_annual_below_threshold_days,label,medium_gap,major_gap,medium_between_major,medium_trigger,major_trigger,fouling_trigger,reserve_threshold,min_gap,max_gap
A2,透水率触发,T27,透水率触发,7日均值≤75/52触发中/大维护，冷却35日，上限150日,40,294.39340731070496,295.0520979587428,330.0876129856277,569.0,508.7,689.3000000000001,0.0,1.0,2.3205613577023496,8.058387728459529,43.80219591103978,3.875,7日均值≤75/52触发中/大维护，冷却35日，上限150日,,,4,75.0,52.0,,,35,150
A2,状态触发,S28,状态触发,堵塞损失≥10触发，维护后储备阈值50，冷却21日,40,192.09454073098686,198.18469571339176,228.56096803289003,680.0,582.0,896.0,0.0,0.675,12.036780668351186,0.0,44.60758457526076,12.625,堵塞损失≥10触发，维护后储备阈值50，冷却21日,,,4,,,10.0,50.0,21,150
A2,状态触发,S29,状态触发,堵塞损失≥10触发，维护后储备阈值50，冷却35日,40,191.37839829675727,194.18451326207003,225.1820252929143,670.0,567.8,898.0,0.0,0.725,10.036166612075553,0.1462222950103723,44.025766076765805,14.15,堵塞损失≥10触发，维护后储备阈值50，冷却35日,,,4,,,10.0,50.0,35,150
A2,状态触发,S30,状态触发,堵塞损失≥10触发，维护后储备阈值60，冷却21日,40,192.41487088156725,198.18469571339176,228.56096803289003,680.0,582.0,896.0,0.0,0.7,11.995031166518256,0.02601959038290294,44.613526742897676,12.625,堵塞损失≥10触发，维护后储备阈值60，冷却21日,,,4,,,10.0,60.0,21,150
A2,状态触发,S31,状态触发,堵塞损失≥10触发，维护后储备阈值60，冷却35日,40,192.82773690727657,194.18451326207003,234.25169208499372,670.0,565.0,898.0,0.0,0.75,9.896787821399958,0.29264695170806326,44.116937337334285,14.15,堵塞损失≥10触发，维护后储备阈值60，冷却35日,,,4,,,10.0,60.0,35,150
A2,状态触发,S32,状态触发,堵塞损失≥20触发，维护后储备阈值50，冷却21日,40,217.6373562016315,217.54130342440524,272.0183489148047,559.0,531.9,690.6,0.0,0.95,5.133821376281113,1.573760719514746,42.548726941551784,17.925,堵塞损失≥20触发，维护后储备阈值50，冷却21日,,,4,,,20.0,50.0,21,150
A2,状态触发,S33,状态触发,堵塞损失≥20触发，维护后储备阈值50，冷却35日,40,218.5298602018837,217.54130342440524,272.0183489148047,559.0,531.9,690.6,0.0,0.95,5.1524052878320745,1.4963572243105125,42.36875928956522,17.95,堵塞损失≥20触发，维护后储备阈值50，冷却35日,,,4,,,20.0,50.0,35,150
A2,状态触发,S34,状态触发,堵塞损失≥20触发，维护后储备阈值60，冷却21日,40,220.99121175388734,218.55401137264926,280.22018513379925,565.0,530.8,690.6,0.0,0.95,4.656464220030096,1.9847224544390571,42.48485922873291,20.95,堵塞损失≥20触发，维护后储备阈值60，冷却21日,,,4,,,20.0,60.0,21,150
A2,状态触发,S35,状态触发,堵塞损失≥20触发，维护后储备阈值60，冷却35日,40,221.84745816296422,218.55401137264926,280.22018513379925,565.0,529.0,690.6,0.0,0.95,4.66512456266071,1.9245563377313157,42.35912104710118,19.925,堵塞损失≥20触发，维护后储备阈值60，冷却35日,,,4,,,20.0,60.0,35,150
A2,状态触发,S36,状态触发,堵塞损失≥30触发，维护后储备阈值50，冷却21日,40,325.83856285428476,338.3399593009721,405.37322509631264,347.0,314.9,544.6,0.0,1.0,3.9703734578192735,1.8025008336112038,36.63682394783906,21.775,堵塞损失≥30触发，维护后储备阈值50，冷却21日,,,4,,,30.0,50.0,21,150
